"","gene","logFC","logCPM","PValue","FDR"
"140","RNF11",-1.05927715924533,7.97427608224559,0.0291006360562477,0.746721925813317
"141","FABP3",1.11247933672357,1.80125980842515,0.0295363743437151,0.746721925813317
"142","NPDC1",1.35633317740354,1.75724543862563,0.0296124945055345,0.746721925813317
"143","WFS1",1.1703460734301,4.34967432368036,0.0298972176021881,0.746721925813317
"144","CACNA2D1",-1.02787456043002,1.83158352711431,0.0299405772618315,0.746721925813317
"145","INPP5J",1.05414701480106,0.944178276453129,0.0301476825103875,0.746721925813317
"146","ZSCAN10",1.60815049609706,1.21126359459005,0.0304755074021522,0.746721925813317
"147","DNAJC6",-1.47408531371882,1.46662837355908,0.0311079243916075,0.746721925813317
"148","LRRC37B",-1.05902669595258,1.43581232247013,0.0313674766546683,0.746721925813317
"149","ALDH1A1",1.86079050699838,1.65874897912935,0.0321073601294297,0.746721925813317
"150","ACD",1.42605489290283,1.80574982940146,0.0322029943365319,0.746721925813317
"151","TNNI1",2.97333192855567,2.05096294111473,0.0322055718285615,0.746721925813317
"152","ERVK13-1",-1.76255814846311,1.30017576887826,0.0323566973613407,0.746721925813317
"153","TRIM10",-1.24950084045555,4.87372149789934,0.0324084985170921,0.746721925813317
"154","KNL1",-1.07466806585232,3.14343340320684,0.0325994735946186,0.746721925813317
"155","TRIM58",-1.3223514399627,2.92997367766634,0.0327002285933111,0.746721925813317
"156","FN3K",-1.1301574225495,5.98504452455342,0.0327274161515316,0.746721925813317
"157","TTK",-1.1137614196697,1.77212073858775,0.032839266898218,0.746721925813317
"158","BPGM",-1.13978627540753,6.76955943258516,0.0334740782594091,0.746721925813317
"159","MOXD2P",-1.47197166937069,0.517571377787396,0.0339711584145349,0.746721925813317
"160","TBXA2R",1.08843780375543,0.968388426269229,0.034121462577963,0.746721925813317
"161","LOC118524544",2.03266583531812,1.41582443452536,0.0346747759734013,0.746721925813317
"162","TGFBR3",-1.19025875475629,0.985056104990337,0.0354591707149663,0.746721925813317
"163","PRKG1",-1.29569136150215,1.61797311229501,0.0356288625035231,0.746721925813317
"164","LOC116642278",1.3054135958872,0.186509752317161,0.0362643240832303,0.746721925813317
"165","SP1",-2.4336563237216,6.009452620931,0.0367076508927432,0.746721925813317
"166","SLC15A2",-1.10482503495757,0.687511641313041,0.0370379261472388,0.746721925813317
"167","ZNF829",-1.12051492214292,1.76035478828128,0.0371220085533272,0.746721925813317
"168","HTR6",2.85426969114096,0.467431990822278,0.0387574529629695,0.746721925813317
"169","RPL22",1.22275033102268,5.15970787646448,0.0392313375526469,0.746721925813317
"170","NPAS1",1.19835365763472,1.70560781297414,0.0395333229171376,0.746721925813317
"171","LOC118552314",-1.11006015056184,0.886014926353294,0.0398703796889265,0.746721925813317
"172","GCLM",-1.11982468926894,1.55194467517756,0.0404495358582447,0.746721925813317
"173","LOC116643091",1.9980837080003,2.8936357479676,0.040455463541011,0.746721925813317
"174","RPS20",1.26004342267222,7.70432947835112,0.0405698174730088,0.746721925813317
"175","LOC118548959",-1.19921926936323,0.689722956081206,0.0407119383746266,0.746721925813317
"176","LOC118546164",-1.90145746814652,1.46080463740453,0.0408965315122211,0.746721925813317
"177","RCAN3",1.53044774875342,1.561164583755,0.0415550988932164,0.746721925813317
"178","IL15RA",1.09451361668733,3.99397905364117,0.0415993422673261,0.746721925813317
"179","SNRPD1",1.0335630150105,3.21531931408652,0.0443339420925633,0.746721925813317
"180","ANK1",-1.0970306682364,4.61496293018826,0.044873448137406,0.746721925813317
"181","CP",-1.10378497176407,3.25164215266945,0.045522040233683,0.746721925813317
