"","logFC","logCPM","PValue"
"AHSA1",-0.61816437962364,1.70834453314803,0.105900004577656
"AIF1",-1.0563278508661,1.91529618727571,0.0242203590388654
"AIF1L",0.239306960283505,3.84122925407337,0.325698403764068
"AIFM1",-0.175396619803456,5.32576484983816,0.378914062744995
"AIFM2",-0.189440295636718,4.16966715297987,0.470870332136819
"AIG1",-0.399223075654532,4.10442766588527,0.194946246541972
"AIMP1",0.483785900233398,3.13078143802772,0.248686159906041
"AIMP2",-0.233366391035367,4.64163194362327,0.29336608228316
"AIP",-0.340923096036798,6.12029173645915,0.143276302392326
"AK2",-0.522283160795681,5.35487679486495,0.0255134216681396
"AK3",0.271366875646434,4.3938212329646,0.361258921147345
"AK4",-0.287674332450618,2.78776163373955,0.406158244700042
"AK7",0.159625886198782,4.37757585870806,0.529560161874789
"AKAP1",0.0370340476728531,5.16957100360007,0.79640091358966
"AKAP10",0.536748433675205,3.21462832841151,0.055741044951697
"AKAP11",0.671192397339127,5.6848435814993,0.0216792150895147
"AKAP12",0.333500701680282,2.42111846868178,0.206946038002255
"AKAP13",-0.0493712935949303,10.1029829827515,0.817459238309114
"AKAP17A",0.0162944380095688,6.94030631969793,0.912040118775693
"AKAP3",-0.028078433629491,1.99539922302578,0.956488867948636
"AKAP5",0.778815228793562,3.87135577131208,0.00360027580503983
"AKAP6",-0.243744278955333,2.61463163358705,0.626933695088874
"AKAP7",-0.0330493509554921,3.49670135803553,0.909966790622369
"AKAP8",0.0271212653561053,6.37258956719836,0.835115063599584
"AKAP8L",-0.396395237318403,7.12178050759035,0.0543025565233483
"AKAP9",0.361641276458023,6.48630482121423,0.0835314301453659
"AKIP1",-0.027367237867619,3.89101041509926,0.86604114211324
"AKIRIN1",0.141427194011627,6.82828279435217,0.384322683486918
"AKIRIN2",-0.0074814496054553,2.59478532980845,0.975627829214355
"AKNA",-0.153718121504561,9.54534386591176,0.402308308852832
"AKR1A1",-0.513555224656322,6.80205917644944,0.0421677733243424
"AKR1B1",-0.358809082883025,5.49465461469662,0.14982644080066
"AKR1E2",-0.0167142790433769,3.45891927832905,0.906401263702779
"AKR7A2",-0.256379382720643,4.38774033279203,0.287629218702986
"AKT1",-0.237150323905924,8.75622890495018,0.171792909187336
"AKT1S1",-0.416809263346936,5.22063981303197,0.0359174550357834
"AKT2",-0.188309966035291,7.67337451229147,0.275419696547457
"AKT3",0.00852302505803222,5.41146829992336,0.938752930521409
"AKTIP",0.201065909726993,4.21429348621994,0.270291426230794
"ALAD",0.0758474135365654,4.89736396903534,0.812157658388029
"ALAS1",-0.147091274792109,6.50061030921505,0.280775735176431
"ALAS2",0.176873847527849,11.3336593087553,0.711019447763106
"ALB",0.0641955973481286,1.60764639775835,0.859697542454603
"ALCAM",0.421672713015506,2.7940601936079,0.209198888753496
"ALDH16A1",-0.394754742047144,6.29926555066435,0.128322740287149
"ALDH18A1",-0.142642071312107,5.96431817282088,0.310882476422122
"ALDH1A2",-0.56972151940193,4.64069941217385,0.124716856554837
"ALDH1L1",-0.680985740262486,6.7474405538364,0.00433624066525493
"ALDH2",0.204203468256424,2.28646446645043,0.384203522253699
"ALDH3A2",0.0248048722774598,6.95407151166059,0.871132936424513
"ALDH3B1",-0.6516833214024,6.01057424304446,0.00318189455323448
"ALDH4A1",-0.49613534754443,3.98040475014649,0.0701832664235855
"ALDH5A1",-0.107736260135045,3.367271117789,0.656346290125633
"ALDH6A1",0.148630897345631,6.05758174506926,0.457415465642507
"ALDH9A1",-0.326851252690014,7.1607075484153,0.0942856276224496
"ALDOA",-0.918977960013847,4.88528361951873,0.00137049334908316
