"","logFC","logCPM","PValue"
"ADGRE3",0.0705839151621042,6.15544522966183,0.812318294313592
"ADGRE4P",-0.0345817779880884,4.15135042314653,0.919864649401702
"ADGRE5",0.200305814895993,9.01255902092915,0.394034179477803
"ADGRF3",-0.246260847492252,0.591160293299158,0.635822588273354
"ADGRG1",0.409892671586905,4.56566003529091,0.15355392845827
"ADGRG3",-0.0537854618962608,5.59118881442883,0.825926847128186
"ADGRG5",0.608827766780768,4.13946111725851,0.0610286649134529
"ADGRG6",-0.300508490833758,2.59445325146029,0.436465217574564
"ADGRL1",0.348154496625942,4.51560124349955,0.194253145508861
"ADGRL2",-0.234594755360928,4.15096102185814,0.452506791426688
"ADH5",0.0149224911777385,6.28000216407956,0.936397689054216
"ADHFE1",-0.301795618340076,3.26210100133795,0.231385219096552
"ADI1",0.0681038610153949,4.35480156351751,0.761327503159831
"ADIPOR1",-0.585485005064756,9.50024002864466,0.0230016411146157
"ADIPOR2",-0.0448242585718606,6.59148244203537,0.786661320162898
"ADIRF",-0.628121042175833,1.31850709432974,0.264535126711433
"ADK",-0.303186639073863,3.52447656860759,0.263884036922864
"ADM5",0.879642797419818,1.26901380089763,0.0400035662347109
"ADNP",-0.264696494566771,6.86749599869497,0.269165432836677
"ADNP2",0.0304764842486687,5.31044429276654,0.88587748953795
"ADO",-0.00913683575352309,4.69603910874048,1
"ADORA2A",0.0653725207717501,5.89372899626808,0.818624917491097
"ADORA3",0.525895846211179,4.7855263907756,0.0653519134162166
"ADPGK",0.0730331992806811,5.4537371642939,0.726879606833035
"ADPRH",-0.0234649942479209,4.61765449104507,0.966721603374337
"ADPRM",0.0716215123141183,3.06841428754379,0.734416469289262
"ADPRS",0.330829005716348,5.03270886063328,0.333873297356288
"ADRA2A",0.549875115862268,3.85446238135773,0.108584044781412
"ADRB2",0.315343263611061,4.69840896930888,0.232914510286806
"ADRM1",0.217725307597367,6.0562691719467,0.430438419705581
"ADSL",0.245188862906674,4.75510009992606,0.331074025571924
"ADSS2",-0.167712612895014,6.14815595467155,0.459596889375909
"AEBP2",-0.327251036250015,3.33882431120113,0.379243891393308
"AEN",0.0871733168278792,5.12393307808581,0.766592747885886
"AFAP1",0.343482676351675,3.26698475334868,0.183652758829825
"AFAP1L1",-0.583479683215005,5.14041408524238,0.0692141033792874
"AFAP1L2",0.345482346941591,1.11292528085264,0.292481058491701
"AFDN",-0.124903307776121,1.60083076068029,0.821769215305435
"AFF1",-0.35109746939147,7.14147844947349,0.268410165604813
"AFF2",0.166801172133292,4.53472619709253,0.552768112441863
"AFF3",0.0634798958252619,6.40511915024859,0.842792755981831
"AFF4",-0.700133005411713,6.41313753121798,0.205642953216441
"AFG1L",-0.0531454917346656,1.94119202509967,0.945461624227632
"AFG3L2",0.0732580517088236,5.53377929687572,0.683604190047123
"AFMID",0.096521090868482,1.97977743149104,0.749590805171731
"AFTPH",-0.326306543052166,7.33258118595598,0.159149953216823
"AGA",-0.0928253113224822,4.58815632807641,0.653004204522279
"AGAP2",0.15362234588049,6.91342678386667,0.622967954470955
"AGAP3",0.463650747533099,4.83619633301,0.0621456899344052
"AGBL5",0.157967248126245,3.77464662955521,0.594699399354723
"AGER",0.654185171216691,2.41233883653073,0.446254778286003
"AGFG1",-0.449051512255179,5.8168792830422,0.0493431223055882
"AGFG2",-0.0322248818691423,4.4432621281614,0.920473499340784
"AGGF1",-0.44742631207344,5.1557414382224,0.158464608125307
"AGK",0.346543574477762,4.56096632661939,0.118608237516034
"AGL",-0.569968298911308,4.17680308280648,0.1415222881899
"AGO1",-0.116688061041966,5.83196952558667,0.511236628939998
"AGO2",-0.49861831977541,7.54401128667333,0.0750019929437144
"AGO3",-0.407457689168192,4.07395144987221,0.290065931888905
"AGO4",-0.217702833773937,6.65528974481437,0.341138732205132
"AGPAT1",0.06749297895843,7.13388445528513,0.777717467740241
"AGPAT2",0.0460307927393207,6.64633792723821,0.897024829025809
"AGPAT3",-0.0449233988884021,5.08866390587049,0.863979525501344
"AGPAT4",-0.1267216237694,4.67919605152518,0.50373685121338
"AGPAT5",-0.551896135114698,2.9613501511053,0.0603179024696469
"AGPS",-0.314805039615285,4.39332530478055,0.389749718890541
"AGRN",0.557235561668186,3.52153239295205,0.395536541719065
"AGTPBP1",-0.745549257216655,4.07052430706216,0.00806922346007402
"AGTRAP",0.297115766680261,5.82799577990032,0.271792587489789
"AHCTF1",-0.317327400571379,6.82239484304825,0.127003846900288
"AHCY",0.246334629846436,8.06192240896888,0.160081107679434
"AHCYL1",-0.0804012896748699,6.56683153810414,0.656971050160253
"AHCYL2",0.0673497026366349,4.68033436180555,0.764656597904144
"AHDC1",0.572228081072418,3.29581677475509,0.0788776167095138
"AHI1",-0.140944398450659,2.7553102799854,0.778323579935234
"AHNAK",-0.00728664228683898,10.1154539615024,0.971846310623174
"AHR",-0.209797092877897,5.38064056629443,0.456637778565052
"AHRR",0.855924643727685,1.70171736176768,0.0469339345674178
"AHSA1",0.12573341217723,6.58828241260529,0.495610540463706
"AIDA",-0.3810294806562,6.91645438077286,0.0853050579068157
"AIF1",0.186506788133801,7.17600837899759,0.491347381843154
"AIF1L",0.444173101562373,3.32634961929377,0.128948739724938
"AIFM1",-0.0565684017553962,4.55991981202846,0.784150088390841
"AIFM2",0.104860883155616,5.62788259837789,0.701053827827862
"AIG1",-0.410720115812034,10.3622136460799,0.144990670424769
"AIMP1",0.924918739404004,2.64764177566076,0.0660390551878176
"AIMP2",0.328295896779445,4.05057035406542,0.229448587854047
"AIP",0.434291254726167,5.65442721267107,0.0738466883561796
"AK1",0.813206929598067,3.34947493046499,0.0054116011310237
"AK2",0.271418248382748,6.34510663710495,0.121353757462941
"AK3",-0.364619516555896,7.37134744086323,0.170305805763011
"AK4",-0.000397332131925964,3.88891028214247,0.998627712265223
"AK6",0.142987085411004,0.502311516044129,0.779725009587028
"AK7",-0.351060785889133,4.35211318427983,0.186416348523686
"AKAP1",0.376620710174243,4.25271759580393,0.101297798130097
"AKAP10",-0.125075999487553,5.58921331310423,0.682724410797532
"AKAP11",-0.350776800854898,5.21637310766804,0.330584234747627
"AKAP12",0.457212246381695,1.92499409365432,0.186348422543209
"AKAP13",-0.104250972502731,9.73348815892968,0.665416323515373
"AKAP17A",-0.0340491214686848,5.41624689748193,0.888664741954961
"AKAP3",0.37770344535848,1.67814302119369,0.276054570716648
"AKAP5",-0.519077182808045,4.1882312239089,0.0702690106569593
"AKAP6",-0.310940538100396,1.96135296432073,0.55531165755093
"AKAP7",-0.353561848609057,1.29736277429427,0.418187126173131
"AKAP8",0.17292840307034,4.70587104845232,0.54354608325585
"AKAP8L",-0.243525948420623,6.36584301569135,0.233511104270397
"AKAP9",-0.431934075977019,6.04212832620163,0.124254216279454
"AKIP1",0.129894347978353,3.7457644166353,0.590319452011211
"AKIRIN1",-0.391524068781984,6.42716050361117,0.05388936060337
"AKIRIN2",0.779739831150307,5.13332681751068,0.0107741949382297
"AKNA",0.231484489546915,8.96146884619513,0.305429277216296
"AKR1A1",0.21675248979809,6.3405889967468,0.427379036674209
"AKR1B1",0.205670967177683,4.9391009593635,0.453949928987287
"AKR1E2",0.330749549220851,2.72508848832594,0.272219351287996
"AKT1",0.376335127274836,8.23908495998543,0.0500695466052109
"AKT1S1",0.449610517986409,3.98983923590324,0.158701975234825
"AKT2",-0.449220454044835,4.61203887639753,0.54577190617187
"AKT3",-0.184879305868022,5.55114894534944,0.404517903830437
"AKTIP",-0.17685753978129,3.63209106795147,0.513479912523681
"ALAD",-0.414168605065483,4.85362738012567,0.141851674075067
"ALAS1",0.19815348431845,5.50164549190568,0.314544741712435
"ALAS2",-1.3860850749588,10.8813520848081,0.0180308091418162
"ALB",0.534407939125201,1.18121329858137,0.211720001820855
"ALCAM",-0.147503661405116,2.88358735031312,0.74773772671896
"ALDH16A1",0.402550772919355,5.84102486253092,0.152220705191866
"ALDH18A1",-0.012568692636386,5.48203565110819,0.949112150651065
"ALDH1A1",1.86079050699838,1.65874897912935,0.0321073601294297
"ALDH1A2",-0.00755743958794651,4.09342851032431,0.985092144955152
"ALDH1L1",-0.0236763655875806,6.10189567979655,0.911637626633899
"ALDH2",0.268045851357145,5.72018593950772,0.27536916961037
"ALDH3A2",0.214493719306219,6.49909356657358,0.26247006001632
"ALDH3B1",0.392810862683763,4.43326924710159,0.305284028409717
"ALDH4A1",-0.168166940264099,3.00764064604364,0.611735243050274
"ALDH5A1",0.0562083186515131,2.76379101563352,0.844521336625503
"ALDH6A1",-0.31753690748471,5.65542815629768,0.246370121967946
"ALDH7A1",-0.0968094278762694,5.20781128806567,0.679841100774358
"ALDH9A1",0.181302461838346,6.65571169831185,0.417721129669807
"ALDOA",0.183278022779618,10.3541492009109,0.524090177424423
